[INFO] [launch]: All log files can be found below /home/aidankwok/.ros/log/2026-04-28-22-07-03-094826-aidankwok-1815
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [1816]
[mavros_node-1] [INFO] [1777428424.165126725] [mavros]: Plugin esc_telemetry created
[mavros_node-1] [INFO] [1777428424.165555368] [mavros]: Plugin esc_telemetry initialized
[mavros_node-1] [INFO] [1777428424.191999937] [mavros_router]: link[1000] detected remote address 254.190
[mavros_node-1] [INFO] [1777428424.217949047] [mavros]: Plugin fake_gps created
[mavros_node-1] [INFO] [1777428424.218353062] [mavros]: Plugin fake_gps initialized
[mavros_node-1] [INFO] [1777428424.303418853] [mavros]: Plugin ftp created
[mavros_node-1] [INFO] [1777428424.303821275] [mavros]: Plugin ftp initialized
[mavros_node-1] [INFO] [1777428424.360378743] [mavros]: Plugin geofence created
[mavros_node-1] [INFO] [1777428424.360650703] [mavros]: Plugin geofence initialized
[mavros_node-1] [INFO] [1777428424.438125983] [mavros]: Plugin gimbal_control created
[mavros_node-1] [INFO] [1777428424.438426369] [mavros]: Plugin gimbal_control initialized
[mavros_node-1] [INFO] [1777428424.510233877] [mavros]: Plugin global_position created
[mavros_node-1] [INFO] [1777428424.510663280] [mavros]: Plugin global_position initialized
[mavros_node-1] [INFO] [1777428424.558130141] [mavros]: Plugin gps_input created
[mavros_node-1] [INFO] [1777428424.558675191] [mavros]: Plugin gps_input initialized
[mavros_node-1] [INFO] [1777428424.610367656] [mavros]: Plugin gps_rtk created
[mavros_node-1] [INFO] [1777428424.610842965] [mavros]: Plugin gps_rtk initialized
[mavros_node-1] [INFO] [1777428424.664707517] [mavros]: Plugin gps_status created
[mavros_node-1] [INFO] [1777428424.665000422] [mavros]: Plugin gps_status initialized
[mavros_node-1] [INFO] [1777428424.712360766] [mavros]: Plugin guided_target created
[mavros_node-1] [INFO] [1777428424.712609448] [mavros]: Plugin guided_target initialized
[mavros_node-1] [INFO] [1777428424.774390712] [mavros]: Plugin hil created
[mavros_node-1] [INFO] [1777428424.774645543] [mavros]: Plugin hil initialized
[mavros_node-1] [INFO] [1777428424.829416289] [mavros]: Plugin home_position created
[mavros_node-1] [INFO] [1777428424.829621898] [mavros]: Plugin home_position initialized
[mavros_node-1] [INFO] [1777428424.901100317] [mavros]: Plugin imu created
[mavros_node-1] [INFO] [1777428424.901456609] [mavros]: Plugin imu initialized
[mavros_node-1] [INFO] [1777428424.979423884] [mavros]: Plugin landing_target created
[mavros_node-1] [INFO] [1777428424.979690011] [mavros]: Plugin landing_target initialized
[mavros_node-1] [INFO] [1777428425.053622700] [mavros]: Plugin local_position created
[mavros_node-1] [INFO] [1777428425.053936012] [mavros]: Plugin local_position initialized
[mavros_node-1] [INFO] [1777428425.127960940] [mavros]: Plugin log_transfer created
[mavros_node-1] [INFO] [1777428425.128447120] [mavros]: Plugin log_transfer initialized
[mavros_node-1] [INFO] [1777428425.185158012] [mavros]: Plugin mag_calibration_status created
[mavros_node-1] [INFO] [1777428425.185384417] [mavros]: Plugin mag_calibration_status initialized
[mavros_node-1] [INFO] [1777428425.247051126] [mavros]: Plugin manual_control created
[mavros_node-1] [INFO] [1777428425.247487566] [mavros]: Plugin manual_control initialized
[mavros_node-1] [INFO] [1777428425.309059573] [mavros]: Plugin mocap_pose_estimate created
[mavros_node-1] [INFO] [1777428425.309374625] [mavros]: Plugin mocap_pose_estimate initialized
[mavros_node-1] [INFO] [1777428425.397164776] [mavros]: Plugin mount_control created
[mavros_node-1] [INFO] [1777428425.397585716] [mavros]: Plugin mount_control initialized
[mavros_node-1] [INFO] [1777428425.458140141] [mavros]: Plugin nav_controller_output created
[mavros_node-1] [INFO] [1777428425.458384787] [mavros]: Plugin nav_controller_output initialized
[mavros_node-1] [INFO] [1777428425.521790940] [mavros]: Plugin obstacle_distance created
[mavros_node-1] [INFO] [1777428425.522041641] [mavros]: Plugin obstacle_distance initialized
[mavros_node-1] [INFO] [1777428425.587747566] [mavros]: Plugin obstacle_distance_3d created
[mavros_node-1] [INFO] [1777428425.588586798] [mavros]: Plugin obstacle_distance_3d initialized
[mavros_node-1] [INFO] [1777428425.665338068] [mavros]: Plugin odometry created
[mavros_node-1] [INFO] [1777428425.665622454] [mavros]: Plugin odometry initialized
[mavros_node-1] [INFO] [1777428425.735928978] [mavros]: Plugin onboard_computer_status created
[mavros_node-1] [INFO] [1777428425.736186882] [mavros]: Plugin onboard_computer_status initialized
[mavros_node-1] [INFO] [1777428425.819063549] [mavros]: Plugin open_drone_id created
[mavros_node-1] [INFO] [1777428425.819324972] [mavros]: Plugin open_drone_id initialized
[mavros_node-1] [INFO] [1777428425.904878926] [mavros]: Plugin optical_flow created
[mavros_node-1] [INFO] [1777428425.905131534] [mavros]: Plugin optical_flow initialized
[mavros_node-1] [INFO] [1777428425.905208329] [mavros]: Plugin param ignored
[mavros_node-1] [INFO] [1777428426.073453340] [mavros]: Plugin play_tune created
[mavros_node-1] [INFO] [1777428426.073685931] [mavros]: Plugin play_tune initialized
[mavros_node-1] [INFO] [1777428426.322602447] [mavros]: Plugin px4flow created
[mavros_node-1] [INFO] [1777428426.330351049] [mavros]: Plugin px4flow initialized
[mavros_node-1] [INFO] [1777428426.891092277] [mavros]: Plugin rallypoint created
[mavros_node-1] [INFO] [1777428426.901820014] [mavros]: Plugin rallypoint initialized
[mavros_node-1] [INFO] [1777428427.206220324] [mavros]: Plugin rangefinder created
[mavros_node-1] [INFO] [1777428427.206442451] [mavros]: Plugin rangefinder initialized
[hover-2] [INFO] [1777428427.226051797] [hover]: Waiting for FCU connection...
[mavros_node-1] [INFO] [1777428427.312312724] [mavros]: Plugin rc_io created
[mavros_node-1] [INFO] [1777428427.313077623] [mavros]: Plugin rc_io initialized
[mavros_node-1] [INFO] [1777428427.423646678] [mavros]: Plugin setpoint_accel created
[mavros_node-1] [INFO] [1777428427.430266922] [mavros]: Plugin setpoint_accel initialized
[mavros_node-1] [INFO] [1777428427.538025933] [mavros]: Plugin setpoint_attitude created
[mavros_node-1] [INFO] [1777428427.538264097] [mavros]: Plugin setpoint_attitude initialized
[mavros_node-1] [INFO] [1777428427.644762399] [mavros]: Plugin setpoint_position created
[mavros_node-1] [INFO] [1777428427.644959101] [mavros]: Plugin setpoint_position initialized
[mavros_node-1] [INFO] [1777428427.766265485] [mavros]: Plugin setpoint_raw created
[mavros_node-1] [INFO] [1777428427.766478094] [mavros]: Plugin setpoint_raw initialized
[mavros_node-1] [INFO] [1777428427.917082720] [mavros]: Plugin setpoint_trajectory created
[mavros_node-1] [INFO] [1777428427.917884878] [mavros]: Plugin setpoint_trajectory initialized
[mavros_node-1] [INFO] [1777428428.041275796] [mavros]: Plugin setpoint_velocity created
[mavros_node-1] [INFO] [1777428428.041887326] [mavros]: Plugin setpoint_velocity initialized
[mavros_node-1] [INFO] [1777428428.225010473] [mavros]: Plugin sim_state created
[mavros_node-1] [INFO] [1777428428.225235860] [mavros]: Plugin sim_state initialized
[mavros_node-1] [INFO] [1777428428.410117599] [mavros]: Plugin sys_status created
[mavros_node-1] [INFO] [1777428428.410398763] [mavros]: Plugin sys_status initialized
[mavros_node-1] [INFO] [1777428428.495917050] [mavros.time]: TM: Timesync mode: MAVLINK
[mavros_node-1] [INFO] [1777428428.529729520] [mavros]: Plugin sys_time created
[mavros_node-1] [INFO] [1777428428.531571149] [mavros]: Plugin sys_time initialized
[mavros_node-1] [INFO] [1777428428.627907782] [mavros]: Plugin tdr_radio created
[mavros_node-1] [INFO] [1777428428.629516469] [mavros]: Plugin tdr_radio initialized
[mavros_node-1] [INFO] [1777428428.722130179] [mavros]: Plugin terrain created
[mavros_node-1] [INFO] [1777428428.724404266] [mavros]: Plugin terrain initialized
[mavros_node-1] [INFO] [1777428428.825901140] [mavros]: Plugin trajectory created
[mavros_node-1] [INFO] [1777428428.826142267] [mavros]: Plugin trajectory initialized
[mavros_node-1] [INFO] [1777428428.931831171] [mavros]: Plugin tunnel created
[mavros_node-1] [INFO] [1777428428.932085539] [mavros]: Plugin tunnel initialized
[mavros_node-1] [INFO] [1777428429.026226307] [mavros]: Plugin vfr_hud created
[mavros_node-1] [INFO] [1777428429.028436487] [mavros]: Plugin vfr_hud initialized
[mavros_node-1] [INFO] [1777428429.139035856] [mavros]: Plugin vibration created
[mavros_node-1] [INFO] [1777428429.142990591] [mavros]: Plugin vibration initialized
[mavros_node-1] [INFO] [1777428429.373375139] [mavros]: Plugin vision_pose created
[mavros_node-1] [INFO] [1777428429.374466831] [mavros]: Plugin vision_pose initialized
[mavros_node-1] [INFO] [1777428429.528649714] [mavros]: Plugin vision_speed created
[mavros_node-1] [INFO] [1777428429.531423037] [mavros]: Plugin vision_speed initialized
[mavros_node-1] [INFO] [1777428429.698025046] [mavros]: Plugin waypoint created
[mavros_node-1] [INFO] [1777428429.700855553] [mavros]: Plugin waypoint initialized
[mavros_node-1] [INFO] [1777428429.878381352] [mavros]: Plugin wheel_odometry created
[mavros_node-1] [INFO] [1777428429.879866596] [mavros]: Plugin wheel_odometry initialized
[mavros_node-1] [INFO] [1777428430.020888879] [mavros]: Plugin wind_estimation created
[mavros_node-1] [INFO] [1777428430.023219854] [mavros]: Plugin wind_estimation initialized
[mavros_node-1] [INFO] [1777428430.039198609] [mavros]: Built-in SIMD instructions: ARM NEON
[mavros_node-1] [INFO] [1777428430.042790422] [mavros]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1777428430.043568581] [mavros]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1777428430.043639709] [mavros]: MAVROS UAS via /uas1 started. MY ID 1.191, TARGET ID 1.1
[mavros_node-1] [INFO] [1777428430.117484436] [mavros]: CON: Got HEARTBEAT, connected. FCU: ArduPilot
[mavros_node-1] [INFO] [1777428430.120562977] [mavros.mission]: WP: detected enable_partial_push: 1
[hover-2] [INFO] [1777428430.126753892] [hover]: FCU connected!
[mavros_node-1] [INFO] [1777428430.272513421] [mavros_router]: link[1001] detected remote address 1.191
[mavros_node-1] [INFO] [1777428430.345526897] [mavros.rc]: RC_CHANNELS message detected!
[mavros_node-1] [INFO] [1777428430.351135930] [mavros.imu]: IMU: Raw IMU message used.
[mavros_node-1] [WARN] [1777428431.151541844] [mavros.cmd]: CMD: Unexpected command 520, result 0
[mavros_node-1] [INFO] [1777428431.165012514] [mavros.geofence]: GF: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1777428431.165219457] [mavros.rallypoint]: RP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1777428431.165277549] [mavros.mission]: WP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1777428431.165323381] [mavros.sys]: VER: 1.1: Capabilities         0x000000000000fbef
[mavros_node-1] [INFO] [1777428431.165372010] [mavros.sys]: VER: 1.1: Flight software:     040603ff (92b0cd78)
[mavros_node-1] [INFO] [1777428431.165409510] [mavros.sys]: VER: 1.1: Middleware software: 00000000 (        )
[mavros_node-1] [INFO] [1777428431.165443325] [mavros.sys]: VER: 1.1: OS software:         00000000 (88b84600	@W��)
[mavros_node-1] [INFO] [1777428431.165475102] [mavros.sys]: VER: 1.1: Board hardware:      03f50000
[mavros_node-1] [INFO] [1777428431.165505676] [mavros.sys]: VER: 1.1: VID/PID:             1209:5740
[mavros_node-1] [INFO] [1777428431.165535564] [mavros.sys]: VER: 1.1: UID:                 0000000000000000
[hover-2] [INFO] [1777428432.642225334] [hover]: Setting mode to GUIDED
[hover-2] [INFO] [1777428432.655831891] [hover]: Mode set to GUIDED
[hover-2] [INFO] [1777428432.658859692] [hover]: Waiting for GUIDED mode, current: STABILIZE
[hover-2] [INFO] [1777428432.663906638] [hover]: Waiting for GUIDED mode, current: STABILIZE
[hover-2] [INFO] [1777428432.668964787] [hover]: Waiting for GUIDED mode, current: STABILIZE
[hover-2] [INFO] [1777428432.674749633] [hover]: Arm started
[hover-2] [INFO] [1777428433.701310267] [hover]: Vehicle armed successfully
[hover-2] [INFO] [1777428433.704505121] [hover]: Waiting for vehicle to arm...
[hover-2] [INFO] [1777428433.711585231] [hover]: Waiting for vehicle to arm...
[hover-2] [INFO] [1777428433.717073579] [hover]: Waiting for vehicle to arm...
[hover-2] [INFO] [1777428433.724428871] [hover]: Armed! Sending takeoff...
[hover-2] [INFO] [1777428433.730201160] [hover]: z_start: 0.1851239651441574
[hover-2] [INFO] [1777428433.735688676] [hover]: takeoff_height : 0.3851239651441574
[hover-2] [INFO] [1777428433.882872078] [hover]: takeoff result: mavros_msgs.srv.CommandTOL_Response(success=True, result=0)
[hover-2] [INFO] [1777428433.888883587] [hover]: Taking off to altitude: {altitude}
[hover-2] [INFO] [1777428433.891727594] [hover]: z: 0.22
[hover-2] [INFO] [1777428433.897712622] [hover]: z: 0.22
[hover-2] [INFO] [1777428433.900619813] [hover]: z: 0.22
[hover-2] [INFO] [1777428433.955127969] [hover]: z: 0.22
[hover-2] [INFO] [1777428434.011052777] [hover]: z: 0.22
[hover-2] [INFO] [1777428434.064752608] [hover]: z: 0.22
[hover-2] [INFO] [1777428434.075144533] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.115423175] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.170760359] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.224462209] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.277902524] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.331148434] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.384797729] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.409557889] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.463052297] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.516482427] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.569850947] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.623221837] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.676729356] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.730768183] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.784323775] [hover]: z: 0.23
[hover-2] [INFO] [1777428434.821521117] [hover]: z: 0.22
[hover-2] [INFO] [1777428434.874873044] [hover]: z: 0.22
[hover-2] [INFO] [1777428434.928130880] [hover]: z: 0.22
[hover-2] [INFO] [1777428434.985347377] [hover]: z: 0.22
[hover-2] [INFO] [1777428435.043177923] [hover]: z: 0.22
[hover-2] [INFO] [1777428435.072856920] [hover]: z: 0.19
[hover-2] [INFO] [1777428435.113065303] [hover]: z: 0.19
[hover-2] [INFO] [1777428435.166680265] [hover]: z: 0.19
[hover-2] [INFO] [1777428435.220571168] [hover]: z: 0.19
[hover-2] [INFO] [1777428435.273695468] [hover]: z: 0.19
[hover-2] [INFO] [1777428435.327057081] [hover]: z: 0.19
[hover-2] [INFO] [1777428435.382743890] [hover]: z: 0.19
[hover-2] [INFO] [1777428435.405314741] [hover]: z: 0.17
[hover-2] [INFO] [1777428435.459079553] [hover]: z: 0.17
[hover-2] [INFO] [1777428435.512640293] [hover]: z: 0.17
[hover-2] [INFO] [1777428435.567811867] [hover]: z: 0.17
[hover-2] [INFO] [1777428435.621262997] [hover]: z: 0.17
[hover-2] [INFO] [1777428435.674623591] [hover]: z: 0.17
[hover-2] [INFO] [1777428435.728692696] [hover]: z: 0.17
[hover-2] [INFO] [1777428435.783247463] [hover]: z: 0.17
[hover-2] [INFO] [1777428435.820162530] [hover]: z: 0.16
[hover-2] [INFO] [1777428435.873817361] [hover]: z: 0.16
[hover-2] [INFO] [1777428435.927183066] [hover]: z: 0.16
[hover-2] [INFO] [1777428435.980516235] [hover]: z: 0.16
[hover-2] [INFO] [1777428436.033611572] [hover]: z: 0.16
[hover-2] [INFO] [1777428436.068046869] [hover]: z: 0.17
[hover-2] [INFO] [1777428436.111317720] [hover]: z: 0.17
[hover-2] [INFO] [1777428436.164839590] [hover]: z: 0.17
[hover-2] [INFO] [1777428436.220134089] [hover]: z: 0.17
[hover-2] [INFO] [1777428436.273673736] [hover]: z: 0.17
[hover-2] [INFO] [1777428436.327097182] [hover]: z: 0.17
[hover-2] [INFO] [1777428436.381683725] [hover]: z: 0.17
[hover-2] [INFO] [1777428436.402925683] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.456650384] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.510315641] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.563583384] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.616986459] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.670387812] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.726287471] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.746052778] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.803627271] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.857369083] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.910690955] [hover]: z: 0.18
[hover-2] [INFO] [1777428436.963959087] [hover]: z: 0.18
[hover-2] [INFO] [1777428437.017530808] [hover]: z: 0.18
[hover-2] [INFO] [1777428437.066355562] [hover]: z: 0.24
[hover-2] [INFO] [1777428437.108332111] [hover]: z: 0.24
[hover-2] [INFO] [1777428437.161706539] [hover]: z: 0.24
[hover-2] [INFO] [1777428437.215100891] [hover]: z: 0.24
[hover-2] [INFO] [1777428437.268728853] [hover]: z: 0.24
[hover-2] [INFO] [1777428437.322137668] [hover]: z: 0.24
[hover-2] [INFO] [1777428437.376222699] [hover]: z: 0.24
[hover-2] [INFO] [1777428437.396976272] [hover]: z: 0.33
[hover-2] [INFO] [1777428437.450265423] [hover]: z: 0.33
[hover-2] [INFO] [1777428437.504019624] [hover]: z: 0.33
[hover-2] [INFO] [1777428437.557525049] [hover]: z: 0.33
[hover-2] [INFO] [1777428437.610879291] [hover]: z: 0.33
[hover-2] [INFO] [1777428437.664243589] [hover]: z: 0.33
[hover-2] [INFO] [1777428437.717705719] [hover]: z: 0.33
[hover-2] [INFO] [1777428437.743524905] [hover]: Started go_to_position
[hover-2] [INFO] [1777428437.752388809] [hover]: z_goal: 0.9660882949829102
[hover-2] [INFO] [1777428437.773218049] [hover]: abs(z - z goal): 0.5
[hover-2] [INFO] [1777428437.828786508] [hover]: z: 0.47m
[hover-2] [INFO] [1777428437.831514071] [hover]: abs(z - z goal): 0.5
[hover-2] [INFO] [1777428437.885421511] [hover]: z: 0.47m
[hover-2] [INFO] [1777428437.888422831] [hover]: abs(z - z goal): 0.5
[hover-2] [INFO] [1777428437.942739396] [hover]: z: 0.47m
[hover-2] [INFO] [1777428437.945362831] [hover]: abs(z - z goal): 0.5
[hover-2] [INFO] [1777428438.000208612] [hover]: z: 0.47m
[hover-2] [INFO] [1777428438.005391223] [hover]: abs(z - z goal): 0.5
[hover-2] [INFO] [1777428438.064311646] [hover]: z: 0.59m
[hover-2] [INFO] [1777428438.071961972] [hover]: abs(z - z goal): 0.3762766122817993
[hover-2] [INFO] [1777428438.106905319] [hover]: z: 0.59m
[hover-2] [INFO] [1777428438.112454019] [hover]: abs(z - z goal): 0.3762766122817993
[hover-2] [INFO] [1777428438.167067821] [hover]: z: 0.59m
[hover-2] [INFO] [1777428438.171238443] [hover]: abs(z - z goal): 0.3762766122817993
[hover-2] [INFO] [1777428438.225428769] [hover]: z: 0.59m
[hover-2] [INFO] [1777428438.228151906] [hover]: abs(z - z goal): 0.3762766122817993
[hover-2] [INFO] [1777428438.283086705] [hover]: z: 0.59m
[hover-2] [INFO] [1777428438.285871972] [hover]: abs(z - z goal): 0.3762766122817993
[hover-2] [INFO] [1777428438.341237414] [hover]: z: 0.59m
[hover-2] [INFO] [1777428438.343751832] [hover]: abs(z - z goal): 0.3762766122817993
[hover-2] [INFO] [1777428438.394936579] [hover]: z: 0.74m
[hover-2] [INFO] [1777428438.400182615] [hover]: abs(z - z goal): 0.22590982913970947
[hover-2] [INFO] [1777428438.457487685] [hover]: z: 0.74m
[hover-2] [INFO] [1777428438.464187058] [hover]: abs(z - z goal): 0.22590982913970947
[hover-2] [INFO] [1777428438.518651695] [hover]: z: 0.74m
[hover-2] [INFO] [1777428438.523145980] [hover]: abs(z - z goal): 0.22590982913970947
[hover-2] [INFO] [1777428438.579171323] [hover]: z: 0.74m
[hover-2] [INFO] [1777428438.585971084] [hover]: abs(z - z goal): 0.22590982913970947
[hover-2] [INFO] [1777428438.643962776] [hover]: z: 0.74m
[hover-2] [INFO] [1777428438.646636043] [hover]: abs(z - z goal): 0.22590982913970947
[hover-2] [INFO] [1777428438.701308882] [hover]: z: 0.74m
[hover-2] [INFO] [1777428438.704161833] [hover]: abs(z - z goal): 0.22590982913970947
[hover-2] [INFO] [1777428438.740919420] [hover]: z: 0.86m
[hover-2] [INFO] [1777428438.743301802] [hover]: abs(z - z goal): 0.11048561334609985
[hover-2] [INFO] [1777428438.797530442] [hover]: z: 0.86m
[hover-2] [INFO] [1777428438.800288542] [hover]: abs(z - z goal): 0.11048561334609985
[hover-2] [INFO] [1777428438.855417747] [hover]: z: 0.86m
[hover-2] [INFO] [1777428438.859176354] [hover]: abs(z - z goal): 0.11048561334609985
[hover-2] [INFO] [1777428438.914035432] [hover]: z: 0.86m
[hover-2] [INFO] [1777428438.916881754] [hover]: abs(z - z goal): 0.11048561334609985
[hover-2] [INFO] [1777428438.971139930] [hover]: z: 0.86m
[hover-2] [INFO] [1777428438.974369914] [hover]: abs(z - z goal): 0.11048561334609985
[hover-2] [INFO] [1777428439.029205770] [hover]: z: 0.86m
[hover-2] [INFO] [1777428439.032051462] [hover]: abs(z - z goal): 0.11048561334609985
[hover-2] [INFO] [1777428439.058801730] [hover]: z: 0.94m
[hover-2] [INFO] [1777428439.068179166] [hover]: Finished go_to_position
[hover-2] [INFO] [1777428439.075605975] [hover]: Started hold_position
[hover-2] [INFO] [1777428439.083347726] [hover]: z_goal: 0.9660882949829102
[hover-2] [INFO] [1777428439.105045733] [hover]: z: 0.94m
[hover-2] [INFO] [1777428439.161065762] [hover]: z: 0.94m
[hover-2] [INFO] [1777428439.215920784] [hover]: z: 0.94m
[hover-2] [INFO] [1777428439.270943823] [hover]: z: 0.94m
[hover-2] [INFO] [1777428439.325392016] [hover]: z: 0.94m
[hover-2] [INFO] [1777428439.381792799] [hover]: z: 0.94m
[hover-2] [INFO] [1777428439.394852344] [hover]: z: 1.04m
[hover-2] [INFO] [1777428439.451151351] [hover]: z: 1.04m
[hover-2] [INFO] [1777428439.505446657] [hover]: z: 1.04m
[hover-2] [INFO] [1777428439.559352060] [hover]: z: 1.04m
[hover-2] [INFO] [1777428439.613653181] [hover]: z: 1.04m
[hover-2] [INFO] [1777428439.667995097] [hover]: z: 1.04m
[hover-2] [INFO] [1777428439.722731547] [hover]: z: 1.04m
[hover-2] [INFO] [1777428439.741090016] [hover]: z: 1.08m
[hover-2] [INFO] [1777428439.796070037] [hover]: z: 1.08m
[hover-2] [INFO] [1777428439.850371880] [hover]: z: 1.08m
[hover-2] [INFO] [1777428439.904566335] [hover]: z: 1.08m
[hover-2] [INFO] [1777428439.958869919] [hover]: z: 1.08m
[hover-2] [INFO] [1777428440.013347186] [hover]: z: 1.08m
[hover-2] [INFO] [1777428440.056475038] [hover]: z: 1.14m
[hover-2] [INFO] [1777428440.101845161] [hover]: z: 1.14m
[hover-2] [INFO] [1777428440.156196245] [hover]: z: 1.14m
[hover-2] [INFO] [1777428440.211920498] [hover]: z: 1.14m
[hover-2] [INFO] [1777428440.266851519] [hover]: z: 1.14m
[hover-2] [INFO] [1777428440.324254496] [hover]: z: 1.14m
[hover-2] [INFO] [1777428440.379623272] [hover]: z: 1.14m
[hover-2] [INFO] [1777428440.392390264] [hover]: z: 1.19m
