[INFO] [launch]: All log files can be found below /home/aidankwok/.ros/log/2026-05-01-20-59-52-121471-aidankwok-1195
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [mavros_node-1]: process started with pid [1196]
[mavros_node-1] [INFO] [1777683595.762096029] [mavros]: Plugin obstacle_distance initialized
[mavros_node-1] [INFO] [1777683595.819741600] [mavros]: Plugin obstacle_distance_3d created
[mavros_node-1] [INFO] [1777683595.820074578] [mavros]: Plugin obstacle_distance_3d initialized
[mavros_node-1] [INFO] [1777683595.886977403] [mavros]: Plugin odometry created
[mavros_node-1] [INFO] [1777683595.887369713] [mavros]: Plugin odometry initialized
[mavros_node-1] [INFO] [1777683595.950019184] [mavros]: Plugin onboard_computer_status created
[mavros_node-1] [INFO] [1777683595.950312217] [mavros]: Plugin onboard_computer_status initialized
[mavros_node-1] [INFO] [1777683596.034636268] [mavros]: Plugin open_drone_id created
[mavros_node-1] [INFO] [1777683596.036814241] [mavros]: Plugin open_drone_id initialized
[mavros_node-1] [INFO] [1777683596.106607974] [mavros]: Plugin optical_flow created
[mavros_node-1] [INFO] [1777683596.106811360] [mavros]: Plugin optical_flow initialized
[mavros_node-1] [INFO] [1777683596.106884934] [mavros]: Plugin param ignored
[mavros_node-1] [INFO] [1777683596.211235399] [mavros]: Plugin play_tune created
[mavros_node-1] [INFO] [1777683596.213800589] [mavros]: Plugin play_tune initialized
[mavros_node-1] [INFO] [1777683596.369451262] [mavros]: Plugin px4flow created
[mavros_node-1] [INFO] [1777683596.371866454] [mavros]: Plugin px4flow initialized
[mavros_node-1] [INFO] [1777683596.496371740] [mavros]: Plugin rallypoint created
[mavros_node-1] [INFO] [1777683596.496660440] [mavros]: Plugin rallypoint initialized
[mavros_node-1] [INFO] [1777683596.568417927] [mavros]: Plugin rangefinder created
[mavros_node-1] [INFO] [1777683596.568722016] [mavros]: Plugin rangefinder initialized
[mavros_node-1] [INFO] [1777683596.664326647] [mavros]: Plugin rc_io created
[mavros_node-1] [INFO] [1777683596.664590940] [mavros]: Plugin rc_io initialized
[mavros_node-1] [INFO] [1777683596.755382150] [mavros]: Plugin setpoint_accel created
[mavros_node-1] [INFO] [1777683596.755648128] [mavros]: Plugin setpoint_accel initialized
[mavros_node-1] [INFO] [1777683596.849131990] [mavros]: Plugin setpoint_attitude created
[mavros_node-1] [INFO] [1777683596.849377598] [mavros]: Plugin setpoint_attitude initialized
[mavros_node-1] [INFO] [1777683596.955264581] [mavros]: Plugin setpoint_position created
[mavros_node-1] [INFO] [1777683596.955464005] [mavros]: Plugin setpoint_position initialized
[mavros_node-1] [INFO] [1777683597.061431950] [mavros]: Plugin setpoint_raw created
[mavros_node-1] [INFO] [1777683597.061694503] [mavros]: Plugin setpoint_raw initialized
[hover-2] [INFO] [1777683597.130123494] [hover]: Waiting for FCU connection...
[mavros_node-1] [INFO] [1777683597.165952211] [mavros]: Plugin setpoint_trajectory created
[mavros_node-1] [INFO] [1777683597.168046888] [mavros]: Plugin setpoint_trajectory initialized
[mavros_node-1] [INFO] [1777683597.245718060] [mavros]: Plugin setpoint_velocity created
[mavros_node-1] [INFO] [1777683597.248238398] [mavros]: Plugin setpoint_velocity initialized
[mavros_node-1] [INFO] [1777683597.333700158] [mavros]: Plugin sim_state created
[mavros_node-1] [INFO] [1777683597.333905451] [mavros]: Plugin sim_state initialized
[mavros_node-1] [INFO] [1777683597.462969662] [mavros]: Plugin sys_status created
[mavros_node-1] [INFO] [1777683597.463287269] [mavros]: Plugin sys_status initialized
[mavros_node-1] [INFO] [1777683597.536829586] [mavros.time]: TM: Timesync mode: MAVLINK
[mavros_node-1] [INFO] [1777683597.563874283] [mavros]: Plugin sys_time created
[mavros_node-1] [INFO] [1777683597.564093558] [mavros]: Plugin sys_time initialized
[mavros_node-1] [INFO] [1777683597.642700403] [mavros]: Plugin tdr_radio created
[mavros_node-1] [INFO] [1777683597.642922197] [mavros]: Plugin tdr_radio initialized
[mavros_node-1] [INFO] [1777683597.725076997] [mavros]: Plugin terrain created
[mavros_node-1] [INFO] [1777683597.725370012] [mavros]: Plugin terrain initialized
[mavros_node-1] [INFO] [1777683597.816495719] [mavros]: Plugin trajectory created
[mavros_node-1] [INFO] [1777683597.816690827] [mavros]: Plugin trajectory initialized
[mavros_node-1] [INFO] [1777683597.902271696] [mavros]: Plugin tunnel created
[mavros_node-1] [INFO] [1777683597.902536619] [mavros]: Plugin tunnel initialized
[mavros_node-1] [INFO] [1777683597.982029879] [mavros]: Plugin vfr_hud created
[mavros_node-1] [INFO] [1777683597.982259468] [mavros]: Plugin vfr_hud initialized
[mavros_node-1] [INFO] [1777683598.067545915] [mavros]: Plugin vibration created
[mavros_node-1] [INFO] [1777683598.067812708] [mavros]: Plugin vibration initialized
[mavros_node-1] [INFO] [1777683598.163605986] [mavros]: Plugin vision_pose created
[mavros_node-1] [INFO] [1777683598.163774465] [mavros]: Plugin vision_pose initialized
[mavros_node-1] [INFO] [1777683598.259324690] [mavros]: Plugin vision_speed created
[mavros_node-1] [INFO] [1777683598.259542484] [mavros]: Plugin vision_speed initialized
[mavros_node-1] [INFO] [1777683598.380377410] [mavros]: Plugin waypoint created
[mavros_node-1] [INFO] [1777683598.380657888] [mavros]: Plugin waypoint initialized
[mavros_node-1] [INFO] [1777683598.517493539] [mavros]: Plugin wheel_odometry created
[mavros_node-1] [INFO] [1777683598.517727869] [mavros]: Plugin wheel_odometry initialized
[mavros_node-1] [INFO] [1777683598.608314990] [mavros]: Plugin wind_estimation created
[mavros_node-1] [INFO] [1777683598.608542024] [mavros]: Plugin wind_estimation initialized
[mavros_node-1] [INFO] [1777683598.618347494] [mavros]: Built-in SIMD instructions: ARM NEON
[mavros_node-1] [INFO] [1777683598.618496418] [mavros]: Built-in MAVLink package version: 2026.3.3
[mavros_node-1] [INFO] [1777683598.618539491] [mavros]: Known MAVLink dialects: common ardupilotmega ASLUAV AVSSUAS all csAirLink cubepilot development icarous loweheiser marsh matrixpilot paparazzi standard stemstudios storm32 uAvionix ualberta
[mavros_node-1] [INFO] [1777683598.618581287] [mavros]: MAVROS UAS via /uas1 started. MY ID 1.191, TARGET ID 1.1
[mavros_node-1] [INFO] [1777683598.680388936] [mavros.rc]: RC_CHANNELS message detected!
[mavros_node-1] [INFO] [1777683598.687950989] [mavros.imu]: IMU: Raw IMU message used.
[mavros_node-1] [WARN] [1777683598.688197820] [mavros.imu]: IMU: linear acceleration on RAW_IMU known on APM only.
[mavros_node-1] [WARN] [1777683598.688263726] [mavros.imu]: IMU: ~imu/data_raw stores unscaled raw acceleration report.
[mavros_node-1] [INFO] [1777683598.739250252] [mavros]: CON: Got HEARTBEAT, connected. FCU: ArduPilot
[mavros_node-1] [INFO] [1777683598.739558100] [mavros.mission]: WP: detected enable_partial_push: 1
[hover-2] [INFO] [1777683598.744648481] [hover]: FCU connected!
[mavros_node-1] [INFO] [1777683598.856072414] [mavros_router]: link[1001] detected remote address 1.191
[mavros_node-1] [INFO] [1777683599.226750868] [mavros.rc]: RC_CHANNELS message detected!
[mavros_node-1] [INFO] [1777683599.232376427] [mavros.imu]: IMU: Raw IMU message used.
[mavros_node-1] [WARN] [1777683599.771605394] [mavros.cmd]: CMD: Unexpected command 520, result 0
[mavros_node-1] [INFO] [1777683599.785366202] [mavros.geofence]: GF: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1777683599.785491256] [mavros.rallypoint]: RP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1777683599.785542311] [mavros.mission]: WP: Using MISSION_ITEM_INT
[mavros_node-1] [INFO] [1777683599.785588847] [mavros.sys]: VER: 1.1: Capabilities         0x000000000000fbef
[mavros_node-1] [INFO] [1777683599.785640032] [mavros.sys]: VER: 1.1: Flight software:     040603ff (92b0cd78)
[mavros_node-1] [INFO] [1777683599.785674032] [mavros.sys]: VER: 1.1: Middleware software: 00000000 (        )
[mavros_node-1] [INFO] [1777683599.785706087] [mavros.sys]: VER: 1.1: OS software:         00000000 (88b84600	@W��)
[mavros_node-1] [INFO] [1777683599.785734753] [mavros.sys]: VER: 1.1: Board hardware:      03f50000
[mavros_node-1] [INFO] [1777683599.785762790] [mavros.sys]: VER: 1.1: VID/PID:             1209:5740
[mavros_node-1] [INFO] [1777683599.785791752] [mavros.sys]: VER: 1.1: UID:                 0000000000000000
[hover-2] [INFO] [1777683601.152115611] [hover]: Setting mode to GUIDED
[hover-2] [INFO] [1777683601.163933685] [hover]: Mode set to GUIDED
[hover-2] [INFO] [1777683601.167639602] [hover]: Waiting for GUIDED mode, current: STABILIZE
[hover-2] [INFO] [1777683601.171868882] [hover]: Waiting for GUIDED mode, current: STABILIZE
[hover-2] [INFO] [1777683601.176685210] [hover]: Waiting for GUIDED mode, current: STABILIZE
[hover-2] [INFO] [1777683601.181064489] [hover]: Waiting for GUIDED mode, current: STABILIZE
[hover-2] [INFO] [1777683601.267506255] [hover]: ned z: -0.11
[hover-2] [INFO] [1777683601.270802195] [hover]: Arm started
[hover-2] [INFO] [1777683602.303304437] [hover]: Vehicle armed successfully
[hover-2] [INFO] [1777683602.306940688] [hover]: ned z: -0.11
[hover-2] [INFO] [1777683602.310334016] [hover]: Waiting for vehicle to arm...
[hover-2] [INFO] [1777683602.313862008] [hover]: Waiting for vehicle to arm...
[hover-2] [INFO] [1777683602.317258318] [hover]: Waiting for vehicle to arm...
[hover-2] [INFO] [1777683602.322818933] [hover]: Armed! Sending takeoff...
[hover-2] [INFO] [1777683602.326571441] [hover]: takeoff_height: 0.8
[hover-2] [INFO] [1777683602.331043126] [hover]: ned z: -0.11
[hover-2] [INFO] [1777683602.483584248] [hover]: takeoff result: mavros_msgs.srv.CommandTOL_Response(success=True, result=0)
[hover-2] [INFO] [1777683602.486718191] [hover]: Taking off to altitude: 0.8
[hover-2] [INFO] [1777683602.489857151] [hover]: ned z: -0.06
[hover-2] [INFO] [1777683602.493812842] [hover]: ned z: -0.06
[hover-2] [INFO] [1777683602.497567332] [hover]: ned z: -0.06
[hover-2] [INFO] [1777683602.551967872] [hover]: ned z: -0.06
[hover-2] [INFO] [1777683602.605612587] [hover]: ned z: -0.06
[hover-2] [INFO] [1777683602.659976053] [hover]: ned z: -0.06
[hover-2] [INFO] [1777683602.678287157] [hover]: ned z: -0.04
[hover-2] [INFO] [1777683602.717974307] [hover]: ned z: -0.04
[hover-2] [INFO] [1777683602.771663022] [hover]: ned z: -0.04
[hover-2] [INFO] [1777683602.825329033] [hover]: ned z: -0.04
[hover-2] [INFO] [1777683602.878833362] [hover]: ned z: -0.04
[hover-2] [INFO] [1777683602.932227080] [hover]: ned z: -0.04
[hover-2] [INFO] [1777683602.986077405] [hover]: ned z: -0.04
[hover-2] [INFO] [1777683603.024109538] [hover]: ned z: -0.02
[hover-2] [INFO] [1777683603.077972011] [hover]: ned z: -0.02
[hover-2] [INFO] [1777683603.131732984] [hover]: ned z: -0.02
[hover-2] [INFO] [1777683603.185341126] [hover]: ned z: -0.02
[hover-2] [INFO] [1777683603.238843511] [hover]: ned z: -0.02
[hover-2] [INFO] [1777683603.292408339] [hover]: ned z: -0.02
[hover-2] [INFO] [1777683603.346092961] [hover]: ned z: -0.02
[hover-2] [INFO] [1777683603.399544402] [hover]: ned z: -0.02
[hover-2] [INFO] [1777683603.425297319] [hover]: ned z: -0.00
[hover-2] [INFO] [1777683603.478908887] [hover]: ned z: -0.00
[hover-2] [INFO] [1777683603.532385568] [hover]: ned z: -0.00
[hover-2] [INFO] [1777683603.585999284] [hover]: ned z: -0.00
[hover-2] [INFO] [1777683603.639893830] [hover]: ned z: -0.00
[hover-2] [INFO] [1777683603.675639104] [hover]: ned z: 0.01
[hover-2] [INFO] [1777683603.715687064] [hover]: ned z: 0.01
[hover-2] [INFO] [1777683603.769349095] [hover]: ned z: 0.01
[hover-2] [INFO] [1777683603.823061865] [hover]: ned z: 0.01
[hover-2] [INFO] [1777683603.877139890] [hover]: ned z: 0.01
[hover-2] [INFO] [1777683603.930880457] [hover]: ned z: 0.01
[hover-2] [INFO] [1777683603.985023407] [hover]: ned z: 0.01
[hover-2] [INFO] [1777683604.020945253] [hover]: ned z: 0.02
[hover-2] [INFO] [1777683604.074603246] [hover]: ned z: 0.02
[hover-2] [INFO] [1777683604.128169908] [hover]: ned z: 0.02
[hover-2] [INFO] [1777683604.181918030] [hover]: ned z: 0.02
[hover-2] [INFO] [1777683604.235513043] [hover]: ned z: 0.02
[hover-2] [INFO] [1777683604.289096389] [hover]: ned z: 0.02
[hover-2] [INFO] [1777683604.342666051] [hover]: ned z: 0.02
[hover-2] [INFO] [1777683604.396828686] [hover]: ned z: 0.02
[hover-2] [INFO] [1777683604.422948618] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.476605259] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.530170921] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.583849229] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.637373132] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.670468698] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.713420844] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.767415223] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.822236072] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.875880936] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.929302784] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683604.983054703] [hover]: ned z: 0.03
[hover-2] [INFO] [1777683605.004763023] [hover]: ned z: 0.04
[hover-2] [INFO] [1777683605.058540515] [hover]: ned z: 0.04
[hover-2] [INFO] [1777683605.112048418] [hover]: ned z: 0.04
[hover-2] [INFO] [1777683605.165943391] [hover]: ned z: 0.04
[hover-2] [INFO] [1777683605.219248593] [hover]: ned z: 0.04
[hover-2] [INFO] [1777683605.272726570] [hover]: ned z: 0.04
[hover-2] [INFO] [1777683605.326839725] [hover]: ned z: 0.04
[hover-2] [INFO] [1777683605.347908961] [hover]: ned z: 0.49
[hover-2] [INFO] [1777683605.401628713] [hover]: ned z: 0.49
[hover-2] [INFO] [1777683605.455211189] [hover]: ned z: 0.49
[hover-2] [INFO] [1777683605.508683574] [hover]: ned z: 0.49
[hover-2] [INFO] [1777683605.562302957] [hover]: ned z: 0.49
[hover-2] [INFO] [1777683605.615949173] [hover]: ned z: 0.49
[hover-2] [INFO] [1777683605.668567754] [hover]: Finished takeoff
[hover-2] [INFO] [1777683605.673052180] [hover]: Started frd_move
[hover-2] [INFO] [1777683605.676960557] [hover]: ned x: -0.1810036599636078
[hover-2] [INFO] [1777683605.680048666] [hover]: ned y: -1.6748158931732178
[hover-2] [INFO] [1777683605.682938185] [hover]: ned z: 1.8140103816986084
[hover-2] [INFO] [1777683605.711753083] [hover]: ned x: -0.1810036599636078
[hover-2] [INFO] [1777683605.715997752] [hover]: ned y: -1.6748158931732178
[hover-2] [INFO] [1777683605.719278581] [hover]: ned z: 1.8140103816986084
[hover-2] [INFO] [1777683605.773792583] [hover]: ned x: -0.1810036599636078
[hover-2] [INFO] [1777683605.777968679] [hover]: ned y: -1.6748158931732178
[hover-2] [INFO] [1777683605.781797946] [hover]: ned z: 1.8140103816986084
[hover-2] [INFO] [1777683605.835830916] [hover]: ned x: -0.1810036599636078
[hover-2] [INFO] [1777683605.839535592] [hover]: ned y: -1.6748158931732178
[hover-2] [INFO] [1777683605.842784014] [hover]: ned z: 1.8140103816986084
[hover-2] [INFO] [1777683605.896987094] [hover]: ned x: -0.1810036599636078
[mavros_node-1] [INFO] [1777683605.898659869] [mavros.sys]: FCU: EKF3 IMU0 MAG0 in-flight yaw alignment complete
[hover-2] [INFO] [1777683605.901391224] [hover]: ned y: -1.6748158931732178
[hover-2] [INFO] [1777683605.904360149] [hover]: ned z: 1.8140103816986084
[mavros_node-1] [INFO] [1777683605.909667972] [mavros.sys]: FCU: EKF3 IMU1 MAG0 in-flight yaw alignment complete
[hover-2] [INFO] [1777683605.958445323] [hover]: ned x: -0.1810036599636078
[hover-2] [INFO] [1777683605.962669733] [hover]: ned y: -1.6748158931732178
[hover-2] [INFO] [1777683605.965607400] [hover]: ned z: 1.8140103816986084
[hover-2] [INFO] [1777683606.000396871] [hover]: ned x: -0.23486638069152832
[hover-2] [INFO] [1777683606.003624127] [hover]: ned y: -1.701611876487732
[hover-2] [INFO] [1777683606.006553701] [hover]: ned z: 4.0107293128967285
[hover-2] [INFO] [1777683606.060688504] [hover]: ned x: -0.23486638069152832
[hover-2] [INFO] [1777683606.063516117] [hover]: ned y: -1.701611876487732
[hover-2] [INFO] [1777683606.066490616] [hover]: ned z: 4.0107293128967285
[hover-2] [INFO] [1777683606.120583235] [hover]: ned x: -0.23486638069152832
[hover-2] [INFO] [1777683606.125050493] [hover]: ned y: -1.701611876487732
[hover-2] [INFO] [1777683606.129051202] [hover]: ned z: 4.0107293128967285
[hover-2] [INFO] [1777683606.183692203] [hover]: ned x: -0.23486638069152832
[hover-2] [INFO] [1777683606.188202998] [hover]: ned y: -1.701611876487732
[hover-2] [INFO] [1777683606.192541814] [hover]: ned z: 4.0107293128967285
[hover-2] [INFO] [1777683606.246708339] [hover]: ned x: -0.23486638069152832
[hover-2] [INFO] [1777683606.250736899] [hover]: ned y: -1.701611876487732
[hover-2] [INFO] [1777683606.253723399] [hover]: ned z: 4.0107293128967285
[hover-2] [INFO] [1777683606.307927664] [hover]: ned x: -0.23486638069152832
[hover-2] [INFO] [1777683606.312240387] [hover]: ned y: -1.701611876487732
[hover-2] [INFO] [1777683606.315567864] [hover]: ned z: 4.0107293128967285
[hover-2] [INFO] [1777683606.346194702] [hover]: ned x: -0.3160524368286133
[hover-2] [INFO] [1777683606.349632770] [hover]: ned y: -1.810649037361145
[hover-2] [INFO] [1777683606.352925711] [hover]: ned z: 6.916784763336182
[hover-2] [INFO] [1777683606.407527637] [hover]: ned x: -0.3160524368286133
[hover-2] [INFO] [1777683606.412867718] [hover]: ned y: -1.810649037361145
[hover-2] [INFO] [1777683606.416770799] [hover]: ned z: 6.916784763336182
[hover-2] [INFO] [1777683606.470942990] [hover]: ned x: -0.3160524368286133
[hover-2] [INFO] [1777683606.474061674] [hover]: ned y: -1.810649037361145
[hover-2] [INFO] [1777683606.477694332] [hover]: ned z: 6.916784763336182
[hover-2] [INFO] [1777683606.532052947] [hover]: ned x: -0.3160524368286133
[hover-2] [INFO] [1777683606.535896898] [hover]: ned y: -1.810649037361145
[hover-2] [INFO] [1777683606.539253023] [hover]: ned z: 6.916784763336182
[hover-2] [INFO] [1777683606.593581231] [hover]: ned x: -0.3160524368286133
[hover-2] [INFO] [1777683606.596832746] [hover]: ned y: -1.810649037361145
[hover-2] [INFO] [1777683606.600072705] [hover]: ned z: 6.916784763336182
[hover-2] [INFO] [1777683606.654830241] [hover]: ned x: -0.3160524368286133
[hover-2] [INFO] [1777683606.658011627] [hover]: ned y: -1.810649037361145
[hover-2] [INFO] [1777683606.661117958] [hover]: ned z: 6.916784763336182
[hover-2] [INFO] [1777683606.667939095] [hover]: ned x: -0.393250972032547
[hover-2] [INFO] [1777683606.671011890] [hover]: ned y: -2.0132479667663574
[hover-2] [INFO] [1777683606.673595654] [hover]: ned z: 10.401898384094238
[hover-2] [INFO] [1777683606.709816829] [hover]: ned x: -0.393250972032547
[hover-2] [INFO] [1777683606.712974290] [hover]: ned y: -2.0132479667663574
[hover-2] [INFO] [1777683606.716151805] [hover]: ned z: 10.401898384094238
[hover-2] [INFO] [1777683606.770857379] [hover]: ned x: -0.393250972032547
[hover-2] [INFO] [1777683606.775821946] [hover]: ned y: -2.0132479667663574
[hover-2] [INFO] [1777683606.779505215] [hover]: ned z: 10.401898384094238
[hover-2] [INFO] [1777683606.833729776] [hover]: ned x: -0.393250972032547
[hover-2] [INFO] [1777683606.837873150] [hover]: ned y: -2.0132479667663574
[hover-2] [INFO] [1777683606.842697793] [hover]: ned z: 10.401898384094238
[hover-2] [INFO] [1777683606.897250461] [hover]: ned x: -0.393250972032547
[hover-2] [INFO] [1777683606.901680553] [hover]: ned y: -2.0132479667663574
